1,1,3,1,4,7,2,1,2.1107,0.6951,1.4029,5.5485,9.1257,3.3215,3.5134,20,20,-1
1,2,3,1,4,7,2,1,1.1632,0.70909,3.2654,8.4143,11.323,3.3113,4.4285,20,40,-1
1,3,3,1,5,7,2,1,1.1514,1.6369,2.1625,6.7424,9.768,3.3137,8.3792,20,60,-1
1,4,3,1,4,7,2,1,0.93617,0.84521,3.3491,6.9934,10.42,4.2851,7.8385,20,80,-1
1,5,3,1,5,7,2,1,0.81449,0.92563,1.4938,4.2687,6.592,1.9412,2.3081,20,100,-1
2,1,3,1,4,7,2,1,0.71006,0.65088,2.2943,6.3898,11.07,3.0041,7.0406,20,120,-1
2,2,3,1,5,7,2,1,0.66471,1.5204,2.3464,5.3718,10.788,2.4838,3.011,20,140,-1
2,3,3,1,2,8,1,1,0.85281,0.71575,1.6275,4.9705,7.6285,2.4802,5.6862,10,150,-1
2,4,3,1,3,9,1,1,0.52813,1.2644,1.1927,4.1513,7.4945,1.7207,5.0836,0,150,-1
2,5,3,1,3,7,1,2,2.5694,1.0868,3.3658,7.3943,10.888,3.9281,5.935,20,170,-1
2,6,3,1,3,9,1,2,1.3736,0.748,3.0316,5.8064,8.0797,4.405,6.5542,0,170,-1
3,1,1,1,4,7,2,1,1.1925,0.57084,1.635,4.5437,8.3383,2.8274,5.1145,0,170,6
3,2,1,1,5,7,2,1,0.75645,0.60626,1.293,4.7699,8.3972,2.0494,5.376,20,190,7
3,3,1,1,4,7,2,1,1.0774,0.58588,2.2624,5.589,9.1828,3.3398,6.1748,20,210,7
3,4,1,1,4,6,2,2,1.0063,1.0489,3.3496,7.4781,12.159,4.3559,8.5268,40,250,6
3,5,1,1,2,7,1,1,1.558,1.0233,2.4461,6.7423,10.17,4.004,7.153,0,250,8
4,1,2,1,3,7,1,2,1.5724,3.6099,2.0032,7.4528,14.507,3.3134,3.5753,20,270,7
4,2,2,1,5,7,2,1,0.97461,0.83664,1.3765,4.0514,6.5418,2.351,4.8879,20,290,7
4,3,2,1,5,9,2,2,1.314,1.1587,2.5968,7.7959,10.152,3.283,3.9108,0,290,6
5,1,1,1,2,7,1,1,1.6345,1.6494,2.6389,6.5171,10.061,4.2733,7.7994,0,290,8
5,2,1,1,4,6,2,2,0.80003,0.71134,3.8506,8.0966,10.721,4.0774,4.6505,40,330,6
5,3,1,1,2,8,1,2,1.5738,0.5991,3.3487,7.9125,12.075,4.9224,8.0394,10,340,8
5,4,1,1,4,6,2,2,1.0102,0.60748,3.6167,8.5645,12.911,4.6267,9.1719,40,380,6
5,5,1,1,4,7,2,1,1.5991,1.018,1.7277,5.5223,8.9489,3.3266,6.5401,20,400,7
6,1,4,1,4,6,2,2,1.5084,0.65172,1.5838,6.6657,8.9554,3.0921,7.0081,40,440,-1
6,2,4,1,4,6,2,2,0.8094,2.4835,3.9343,6.4584,12.008,4.3966,4.7436,40,480,-1
6,3,4,1,4,6,2,2,0.9921,0.82791,1.6105,4.6867,8.5143,2.6025,5.5144,40,520,-1
6,4,4,1,5,7,2,1,0.89656,0.97781,1.1258,5.3216,9.2329,2.0222,6.2991,20,540,-1
6,5,4,1,4,6,2,2,0.81198,0.76431,2.8143,5.422,9.7011,3.6261,6.1862,40,580,-1
7,1,3,1,4,9,2,2,0.65303,0.70313,3.9917,5.9477,7.9867,4.1835,4.6446,0,580,-1
7,2,3,1,4,9,2,2,0.63847,0.61418,3.8676,7.8959,12.359,4.5058,8.097,0,580,-1
7,3,3,1,4,6,2,2,1.1639,2.8392,2.948,5.7226,11.54,4.1117,7.6395,40,620,-1
7,4,3,1,4,9,2,2,0.63413,0.70306,3.8676,8.548,13.395,4.5016,9.2509,0,620,-1
7,5,3,1,4,6,2,2,0.58474,0.65755,3.3657,5.773,9.1494,3.7214,3.9504,40,660,-1
7,6,3,1,5,7,2,1,0.75665,0.80325,2.3144,5.8733,9.3333,3.0709,6.47,20,680,-1
8,1,2,1,5,9,2,2,1.2478,2.3894,2.1171,7.0986,11.244,3.3648,9.025,0,680,6
8,2,2,1,5,9,2,2,0.83548,0.75617,3.3992,7.8456,9.8681,4.1226,4.2346,0,680,6
8,3,2,1,4,9,2,2,0.70743,0.90236,1.7278,4.9204,7.4611,2.4352,5.8225,0,680,6
8,4,2,1,4,7,2,1,0.90821,0.50454,1.4101,4.854,6.7758,2.2512,2.3182,20,700,7
8,5,2,1,4,9,2,2,1.0012,0.82712,1.9952,4.7033,8.5311,2.9963,5.5303,0,700,6
9,1,3,1,4,6,2,2,1.0934,0.50826,1.3483,4.9756,9.0209,2.3896,2.4416,40,740,-1
9,2,3,1,5,9,2,1,0.65084,0.52668,2.53,5.4052,9.1997,3.1807,5.9318,0,740,-1
9,3,3,1,4,9,2,2,0.57637,0.53827,2.8978,4.9038,9.0828,3.4741,5.1901,0,740,-1
10,1,2,1,5,9,2,2,1.7002,1.9161,2.0348,6.4312,10.526,2.4318,3.7348,0,740,6
10,2,2,1,5,7,2,1,1.0191,0.68604,3.1484,7.7454,9.6509,3.8052,4.1674,20,760,7
10,3,2,1,3,9,1,1,1.8906,1.8885,1.7614,6.4751,10.52,3.2733,3.6518,0,760,8
10,4,2,1,4,7,2,1,1.5802,1.2684,3.6499,6.7257,10.888,4.652,5.23,20,780,7
10,5,2,1,5,9,2,1,0.91029,2.1112,2.5299,5.823,11.991,2.886,3.44,0,780,6
10,6,2,1,4,6,2,2,0.81109,0.57602,3.0816,7.361,11.975,3.8926,7.9369,40,820,6
11,1,4,1,4,6,2,2,0.96807,0.58321,3.0355,5.4424,8.1671,4.0034,5.483,40,860,-1
11,2,4,1,4,6,2,2,0.74202,0.80219,1.5101,5.9401,9.0324,2.252,6.4371,40,900,-1
11,3,4,1,4,6,2,2,1.0163,0.67706,1.2093,5.6728,10.152,2.2256,6.3497,40,940,-1
11,4,4,1,4,6,2,2,1.3135,0.68624,1.2261,4.2017,8.6146,2.5393,4.8878,40,980,-1
11,5,4,1,4,6,2,2,0.57414,0.75802,2.7975,6.8263,11.657,3.2146,3.3716,40,1020,-1
11,6,4,1,4,6,2,2,0.84015,0.65754,3.1984,6.4915,10.52,3.4551,4.0384,40,1060,-1
11,7,4,1,4,6,2,2,0.5566,0.76826,2.5967,4.6362,8.8988,3.1532,4.8373,40,1100,-1
12,1,1,1,2,8,1,1,1.8051,1.8116,1.1292,6.8129,12.179,2.2613,2.9342,10,1110,8
12,2,1,1,4,6,2,1,0.95458,0.69332,3.9007,7.6287,11.339,4.7628,4.8552,0,1110,7
12,3,1,1,4,7,2,1,0.71571,0.42248,3.5496,7.1269,10.671,4.2652,7.5493,20,1130,7
12,4,1,1,2,7,1,1,1.2015,0.57464,2.2793,6.9601,9.9519,3.4807,7.5346,0,1130,8
12,5,1,1,2,8,1,2,0.95484,0.66183,2.246,6.6423,10.103,2.9387,3.2007,10,1140,8
13,1,2,1,4,7,2,1,0.92277,0.84848,2.4261,6.7054,10.7,3.3487,7.5117,20,1160,7
