1,1,3,1,2,7,1,1,0.74158,0.39791,3.3381,5.3109,8.0855,4.0796,5.7086,20,20,-1
1,2,3,1,4,6,2,2,0.66998,0.53961,3.7671,7.0936,11.339,4.354,4.437,40,60,-1
1,3,3,1,4,6,2,2,0.61034,0.63578,1.6274,5.2881,9.9687,2.1346,2.2376,40,100,-1
1,4,3,1,4,9,2,2,0.55712,0.54399,3.3493,5.4053,9.768,3.9062,5.9492,0,100,-1
1,5,3,1,4,6,2,2,0.51686,0.60804,2.0954,5.8064,8.3979,2.6121,6.1972,40,140,-1
2,1,3,1,4,9,2,2,0.61265,0.67299,1.2664,4.1252,8.722,1.3469,1.8789,0,140,-1
2,2,3,1,5,9,2,2,0.47538,0.97934,1.343,3.7839,7.2943,1.7441,1.8182,0,140,-1
2,3,3,1,4,6,2,2,0.36155,0.86186,1.9614,3.8671,8.2981,2.3228,4.7289,40,180,-1
2,4,3,1,4,9,2,2,0.40102,0.82261,3.9832,5.5714,7.644,4.3841,6.3939,0,180,-1
2,5,3,1,4,9,2,2,0.47889,0.64081,1.059,3.4492,6.9094,1.5378,4.09,0,180,-1
2,6,3,1,4,6,2,2,0.68752,0.51193,2.0619,6.7427,10.721,2.5173,2.7493,40,220,-1
3,1,1,1,2,7,1,1,1.3367,0.64164,1.3509,5.7141,7.9204,2.6875,6.3556,20,240,7
3,2,1,1,2,8,1,2,0.42087,0.66761,3.5664,7.4278,9.2164,3.9872,7.6682,10,250,8
3,3,1,1,3,7,1,2,0.50802,0.84335,3.4329,7.4279,9.4172,3.9408,7.5688,20,270,7
3,4,1,1,2,7,1,1,0.76394,0.94282,3.9509,6.4582,8.9323,4.4928,4.7147,20,290,7
3,5,1,1,2,7,1,1,0.60182,0.54606,3.0148,6.6757,9.9688,3.6165,7.2216,20,310,7
3,6,1,1,4,6,2,2,1.3579,0.64235,2.1791,6.9266,11.222,3.5368,7.5688,40,350,6
4,1,2,1,5,9,2,2,0.48696,0.89293,1.9037,4.6618,9.526,2.3905,5.5546,0,350,6
4,2,2,1,5,7,2,1,0.71813,0.59239,2.7977,7.2276,9.8351,3.5157,7.8199,0,350,8
4,3,2,1,5,9,2,2,0.74046,0.75676,2.0952,4.369,6.7424,2.8355,5.1257,0,350,6
4,4,2,1,4,6,2,2,0.61322,0.62677,1.8281,4.8536,9.4004,2.4412,5.4803,40,390,6
4,5,2,1,2,7,1,1,0.83711,0.6537,1.2598,4.8703,7.9126,2.0968,5.4719,20,410,7
5,1,3,1,5,9,2,2,1.3798,0.50167,2.7204,5.4117,8.3704,3.8871,4.1,0,410,-1
5,2,3,1,5,7,2,1,0.70448,0.60296,2.7473,6.6589,10.22,3.4517,7.2618,20,430,-1
5,3,3,1,4,6,2,2,0.94332,0.57654,3.3991,6.542,9.852,3.5353,4.3424,40,470,-1
5,4,3,1,4,9,2,2,0.59407,1.3534,1.9615,5.5052,10.838,2.5554,5.5859,0,470,-1
5,5,3,1,4,9,2,2,0.98863,0.56161,2.1123,5.0373,6.9931,3.1008,5.5988,0,470,-1
6,1,2,1,4,9,2,2,0.88252,0.44648,3.748,6.9911,9.5652,4.6304,7.4375,0,470,6
6,2,2,1,4,9,2,2,0.47178,0.45314,3.7335,7.9293,11.055,4.2052,8.3253,0,470,6
6,3,2,1,4,7,2,1,0.5432,0.3517,1.7609,5.1375,9.0323,2.304,5.4891,0,470,8
6,4,2,1,5,9,2,2,0.77974,1.1535,2.4635,6.0576,10.103,3.2432,6.4744,0,470,6
6,5,2,1,5,7,2,1,1.3198,0.52407,1.6775,4.9205,9.4171,2.7093,2.9972,20,490,7
7,1,4,1,4,6,2,2,1.0518,0.70092,3.3229,6.2652,10.962,4.3746,6.9658,40,530,-1
7,2,4,1,4,6,2,2,0.64202,0.92377,1.7446,4.72,9.1495,2.3865,5.6436,40,570,-1
7,3,4,1,5,7,2,1,0.64602,0.89627,3.4996,7.6454,10.103,4.1456,8.5415,20,590,-1
7,4,4,1,2,8,1,1,4.001,0.89419,1.7441,7.6116,10.47,2.3296,5.1076,10,600,-1
7,5,4,1,4,6,2,2,0.73085,0.62813,2.2946,5.1534,7.9949,3.0253,5.7814,40,640,-1
7,6,4,1,4,6,2,2,0.60829,0.66076,2.1622,5.1878,7.8457,2.7704,5.8485,40,680,-1
8,1,1,1,2,7,1,1,1.5875,0.64138,3.9243,9.2065,12.433,5.5117,9.8478,0,680,8
8,2,1,1,2,8,1,2,1.0978,0.64581,1.0924,5.2214,7.0935,2.1901,5.6132,10,690,8
8,3,1,1,2,7,1,1,0.59302,0.58171,1.7947,5.0541,7.512,2.0771,2.3875,0,690,8
8,4,1,1,2,9,1,2,0.58952,0.58228,2.6633,7.1601,10.653,3.2526,7.7423,0,690,8
9,1,4,1,2,7,1,1,0.91915,0.7394,2.1005,4.8583,8.9037,2.1374,3.0195,20,710,-1
9,2,4,1,4,6,2,2,0.58712,1.1614,1.6608,5.9067,8.5984,2.2478,7.068,40,750,-1
9,3,4,1,4,6,2,2,0.71224,0.86664,1.3093,4.519,7.3271,2.0214,5.3855,40,790,-1
