1,1,3,1,4,7,2,1,1.1824,0.44874,3.9637,8.5942,12.89,5.146,8.8748,20,20,-1
1,2,3,1,4,6,2,1,0.56589,0.7918,2.9444,5.1175,8.8953,3.5101,5.9092,40,60,-1
1,3,3,1,4,7,2,1,0.53772,0.39738,3.8672,8.4479,12.944,4.4049,8.8451,20,80,-1
1,4,3,1,4,7,2,1,0.5375,0.58635,3.3324,5.6725,8.9656,3.8698,6.2588,20,100,-1
1,5,3,1,5,7,2,1,1.1918,1.2748,2.2793,6.2744,10.219,3.471,7.2112,20,120,-1
2,1,3,1,5,9,2,1,1.5791,1.1348,1.2997,4.994,9.9418,2.8786,6.1017,0,120,-1
2,2,3,1,4,7,2,1,0.94237,0.69908,2.3963,4.7535,8.949,2.5028,3.3386,20,140,-1
2,3,3,1,4,7,2,1,0.88766,1.2393,3.1483,7.8459,11.373,4.0359,8.2329,20,160,-1
2,4,3,1,5,9,2,2,0.51496,0.68978,3.1986,5.5724,9.2665,3.7135,5.9752,0,160,-1
2,5,3,1,4,7,2,1,0.46303,0.4001,1.7445,5.5559,7.6117,2.2074,5.8326,20,180,-1
2,6,3,1,4,6,2,1,0.44931,0.61042,1.3766,5.5555,8.9489,1.7788,1.8258,40,220,-1
2,7,3,1,4,7,2,1,0.51755,0.47377,3.3326,5.9239,10.22,3.8501,6.3974,20,240,-1
3,1,1,1,4,7,2,1,2.0916,0.407,1.2183,7.37,11.566,3.3099,7.7769,20,260,7
3,2,1,1,4,7,2,1,1.9215,0.50794,3.7838,7.7625,11.573,3.9562,5.7052,0,260,6
3,3,1,1,2,8,1,1,0.77752,0.6992,3.2824,6.7429,9.5675,4.0598,7.0604,10,270,8
3,4,1,1,4,7,2,1,0.9726,0.63214,2.296,7.2275,11.222,3.2684,7.8595,20,290,7
3,5,1,1,4,7,2,1,0.97291,0.50928,3.0482,7.1939,10.804,4.021,7.2862,20,310,7
4,1,2,1,5,9,2,2,1.7364,0.99084,1.7863,5.4139,10.061,2.8169,3.5226,0,310,6
4,2,2,1,5,7,2,1,0.87197,0.48639,3.4998,8.0964,12.61,4.3716,8.5827,0,310,6
4,3,2,1,5,9,2,2,1.568,0.56618,3.0484,6.7761,8.5312,3.9442,4.6162,0,310,6
4,4,2,1,4,7,2,1,2.0447,0.59704,1.7445,5.6391,7.7956,1.7517,3.789,0,310,6
4,5,2,1,5,7,2,1,0.91246,0.57796,1.3432,3.4494,7.5614,2.2556,4.0272,20,330,7
5,1,4,1,4,7,2,1,1.1663,0.63766,2.7218,5.1125,7.4858,3.888,5.75,20,350,-1
5,2,4,1,4,6,2,1,1.0595,0.7284,3.1987,7.0269,11.272,3.4761,4.2581,40,390,-1
5,3,4,1,4,7,2,1,0.62694,0.38243,1.8949,5.7066,8.6483,2.5218,6.0889,20,410,-1
6,1,3,1,4,7,2,1,0.78172,1.0587,2.7046,6.0647,8.6887,3.4862,7.1233,20,430,-1
6,2,3,1,4,7,2,1,1.3443,0.66755,2.4801,7.194,9.0498,3.8243,7.776,20,450,-1
6,3,3,1,4,7,2,1,0.88813,0.43358,2.7136,7.6113,11.84,3.6016,7.8477,20,470,-1
6,4,3,1,5,7,2,1,0.8608,2.5987,2.8475,6.3748,10.169,3.7082,7.9053,20,490,-1
6,5,3,1,5,9,2,1,0.8137,1.0219,2.3964,5.4053,10.102,3.21,6.4271,0,490,-1
6,6,3,1,5,7,2,1,0.70544,0.82778,2.1956,6.7261,10.62,2.901,7.5537,20,510,-1
7,1,2,1,3,7,1,2,1.9546,0.91874,3.8486,9.1474,14.113,4.3664,5.8031,0,510,6
7,2,2,1,5,7,2,1,1.2592,0.43627,1.7936,6.842,8.7975,2.1552,3.0527,20,530,7
7,3,2,1,3,9,1,1,0.7763,1.8855,3.7503,6.4252,9.8016,4.5265,8.0386,0,530,8
7,4,2,1,5,7,2,1,1.2235,0.80315,1.9115,5.3719,9.8182,3.1348,6.1749,20,550,7
7,5,2,1,3,7,1,2,1.0973,3.5628,2.4464,6.7591,12.793,3.5436,9.4388,0,550,8
7,6,2,1,4,7,2,1,1.3217,1.935,2.0456,5.5724,9.8181,2.9801,3.3671,20,570,7
7,7,2,1,5,7,2,1,1.0817,0.83201,3.9175,8.5483,10.788,4.999,9.3801,0,570,6
8,1,1,1,4,7,2,1,1.1736,0.99611,1.0658,3.7403,8.7886,2.2393,4.7363,0,570,6
8,2,1,1,2,7,1,1,0.91264,1.1542,2.5801,6.0571,8.5309,3.4926,6.4937,0,570,8
8,3,1,1,2,8,1,2,0.5163,0.75079,2.9144,7.2941,11.807,3.4306,8.0448,10,580,8
8,4,1,1,4,7,2,1,2.0729,0.60684,3.4996,7.9797,11.607,4.3918,5.5724,20,600,7
9,1,3,1,5,7,2,1,1.4664,0.85419,3.1548,7.2335,10.878,4.6211,7.4551,20,620,-1
9,2,3,1,4,7,2,1,0.78693,1.2572,3.1487,7.1939,10.754,3.9355,8.451,20,640,-1
9,3,3,1,5,9,2,1,0.71905,1.1309,3.3993,7.244,11.59,4.0613,4.1183,0,640,-1
9,4,3,1,4,6,2,1,0.73433,1.3337,1.3599,4.5526,9.5172,1.5911,2.0941,40,680,-1
10,1,1,1,4,7,2,1,1.4846,0.71295,3.0885,7.3345,10.962,3.9659,4.573,0,680,6
10,2,1,1,4,7,2,1,0.99766,0.18686,1.0927,5.0207,6.6756,2.0902,5.2075,0,680,6
10,3,1,1,2,7,1,1,2.4872,1.9103,1.4936,7.3276,13.346,1.7855,3.9806,20,700,7
