1,1,3,1,4,6,2,2,1.7536,0.89265,3.0944,6.2354,9.2106,3.3208,4.8479,40,40,-1
1,2,3,1,5,7,2,1,0.77518,0.85345,3.0316,7.0771,11.991,3.2282,3.8066,20,60,-1
1,3,3,1,4,9,2,2,0.95082,0.57222,3.6335,6.7759,10.821,4.5842,7.3481,0,60,-1
1,4,3,1,4,6,2,2,0.67138,0.68169,2.1456,6.1744,9.6009,2.8168,6.856,40,100,-1
2,1,3,1,5,7,2,1,0.77622,0.93684,1.7698,4.0433,6.9852,2.5459,4.98,20,120,-1
2,2,3,1,5,7,2,1,0.90061,0.75428,1.7444,4.9206,9.1495,2.6449,5.6747,20,140,-1
2,3,3,1,5,7,2,1,0.6761,0.9258,1.9282,4.9538,8.2971,2.6042,5.8303,20,160,-1
2,4,3,1,4,6,2,2,0.70789,0.63261,2.9815,5.3218,8.5479,3.6893,5.9543,40,200,-1
2,5,3,1,4,9,2,2,0.63658,0.62174,3.366,5.1879,8.2636,4.0023,5.8095,0,200,-1
2,6,3,1,4,9,2,2,0.65104,0.69851,2.8811,6.9097,9.1329,3.532,7.608,0,200,-1
2,7,3,1,4,9,2,2,0.70849,1.0587,1.3265,5.0375,7.5448,2.0349,5.2839,0,200,-1
3,1,1,1,4,7,2,1,1.2689,0.82193,1.3696,4.2778,6.8853,2.6385,5.0996,20,220,7
3,2,1,1,4,9,2,2,0.84217,0.73629,2.7306,4.8702,8.3973,3.5277,3.5727,0,220,6
3,3,1,1,4,6,2,1,1.3644,0.97114,4.0177,7.6452,10.938,4.2489,5.382,0,220,7
3,4,1,1,4,7,2,1,0.85582,1.3319,1.527,5.7062,10.219,2.3827,7.0379,20,240,7
3,5,1,1,4,6,2,2,0.88394,0.82219,2.8477,6.1575,9.8016,3.7315,6.889,40,280,6
3,6,1,1,4,7,2,1,0.86231,1.1432,1.4268,4.3188,9.3502,2.289,5.4619,20,300,7
3,7,1,1,4,7,2,1,0.88632,1.0757,3.3156,5.5892,8.414,4.2018,5.9758,20,320,7
4,1,2,1,5,9,2,2,0.61236,0.70169,1.5521,4.7449,9.4422,2.1643,5.4465,0,320,6
4,2,2,1,3,8,1,1,1.2544,0.92673,3.4663,7.3778,10.621,3.5732,4.7206,10,330,8
4,3,2,1,5,7,2,1,0.99502,0.78238,1.1257,5.9735,10.27,2.0678,2.1206,20,350,7
4,4,2,1,2,8,1,1,1.1177,1.2558,3.3151,7.7952,12.091,3.7007,4.4327,10,360,8
4,5,2,1,5,7,2,1,0.86257,0.76129,1.9952,6.4752,11.222,2.8576,7.2364,20,380,7
5,1,4,1,4,6,2,2,0.95671,0.8582,2.4209,6.3326,8.9904,3.3775,6.9537,40,420,-1
5,2,4,1,4,6,2,2,0.83655,0.7584,3.0148,5.305,7.7454,3.8513,6.0632,40,460,-1
5,3,4,1,4,6,2,2,0.66747,0.6622,3.2155,7.1439,11.824,3.8828,7.8059,40,500,-1
5,4,4,1,5,7,2,1,0.64314,1.2555,1.8447,4.6364,7.5614,2.4877,5.7548,20,520,-1
6,1,3,1,5,9,2,2,0.7307,1.2047,1.1674,4.9119,7.3188,1.7405,1.898,0,520,-1
6,2,3,1,5,7,2,1,0.64596,0.7541,3.8003,7.9128,11.523,4.4462,8.6668,20,540,-1
6,3,3,1,4,6,2,2,0.73293,0.72802,2.6636,5.7898,10.587,3.3964,6.5177,40,580,-1
6,4,3,1,5,9,2,1,0.94059,0.80776,1.1592,5.5726,10.353,2.0998,6.3802,0,580,-1
