1,1,3,1,5,7,2,1,2.4176,1.8935,1.4094,7.2757,10.936,3.3188,3.8268,20,20,-1
1,2,3,1,5,9,2,2,1.04,0.70821,3.4163,6.7927,10.437,4.2836,4.4562,0,20,-1
1,3,3,1,4,9,2,2,1.0919,1.7131,3.6502,6.7261,11.941,4.7419,8.4391,0,20,-1
1,4,3,1,5,7,2,1,0.59124,1.2517,3.4329,6.4586,8.9493,4.0241,7.7101,20,40,-1
1,5,3,1,5,7,2,1,1.458,1.7749,1.5942,5.4722,10.404,3.052,5.873,20,60,-1
2,1,3,1,4,6,2,2,1.097,1.2852,2.1871,6.383,9.8606,3.284,7.3603,40,100,-1
2,2,3,1,5,7,2,1,0.59172,1.9751,2.0615,5.9399,9.2661,2.6532,6.6218,20,120,-1
2,3,3,1,5,7,2,1,0.49514,1.6315,3.032,6.5758,10.755,3.527,8.2072,20,140,-1
2,4,3,1,5,7,2,1,1.2399,1.5929,2.4464,5.3216,8.4809,3.6862,6.9144,20,160,-1
2,5,3,1,5,7,2,1,1.0534,1.1802,1.5772,5.1045,8.13,2.6304,5.4765,20,180,-1
2,6,3,1,4,6,2,2,0.51147,0.99324,1.9281,5.9235,9.6511,2.4395,6.4696,40,220,-1
2,7,3,1,5,7,2,1,0.71565,1.382,2.7116,7.2085,10.284,3.1551,3.427,20,240,-1
3,1,1,1,5,9,2,2,2.0296,1.0396,1.468,7.3692,10.645,1.9794,3.4975,0,240,6
3,2,1,1,4,7,2,1,2.007,1.2453,1.7946,6.6424,9.0173,3.2359,3.8015,20,260,7
3,3,1,1,2,7,1,1,1.4226,0.63353,2.6793,7.7947,9.7169,3.3354,4.1019,0,260,8
3,4,1,1,2,7,1,1,1.6366,0.80318,3.0484,6.2079,8.849,4.6849,7.0109,0,260,8
3,5,1,1,2,8,1,2,1.0392,0.95657,2.0791,4.3522,8.9493,3.0112,3.1182,10,270,8
4,1,2,1,4,6,2,2,1.2573,0.79306,1.2347,4.9801,9.2419,2.4918,5.773,40,310,6
4,2,2,1,4,6,2,1,1.6936,0.97957,2.2628,6.208,10.069,3.0502,3.9562,0,310,7
4,3,2,1,5,9,2,2,2.328,1.4071,2.1958,8.2976,12.744,4.5237,9.7046,0,310,8
5,1,4,1,4,6,2,1,1.6786,1.0175,1.1171,5.7309,9.2915,1.2481,2.7956,40,350,-1
5,2,4,1,4,7,2,1,0.91279,0.83855,1.9952,6.4085,9.4339,2.9078,6.6354,20,370,-1
5,3,4,1,4,7,2,1,0.82901,1.4335,3.0317,7.5451,12.644,3.5392,3.8606,20,390,-1
6,1,2,1,5,7,2,1,1.5563,1.2926,1.2502,5.7971,10.511,2.7894,2.8064,20,410,7
6,2,2,1,4,9,2,2,1.0687,0.84702,3.1991,8.08,11.925,4.1757,4.2676,0,410,6
6,3,2,1,4,6,2,2,0.78205,0.65131,2.0455,4.8202,6.8261,2.8274,5.4714,40,450,6
6,4,2,1,4,7,2,1,1.4736,1.0855,2.5139,5.6895,10.588,3.6653,3.9874,20,470,7
6,5,2,1,5,9,2,2,1.0708,1.4488,1.4594,4.1507,8.6973,2.1981,2.5301,0,470,6
6,6,2,1,4,9,2,2,0.97686,1.5171,3.3493,5.7732,11.122,4.326,7.2902,0,470,6
6,7,2,1,4,6,2,2,0.86299,0.85424,3.1821,5.9571,8.431,3.3929,4.045,40,510,6
7,1,1,1,4,6,2,2,0.96897,0.87534,3.8079,6.1317,9.9595,4.0748,4.7768,40,550,6
7,2,1,1,2,8,1,2,1.1577,2.013,1.9448,4.5193,8.3139,3.1024,6.0107,10,560,8
7,3,1,1,4,7,2,1,1.3542,1.1311,3.0816,5.9069,9.7683,4.0387,4.4357,20,580,7
7,4,1,1,2,8,1,2,1.2006,2.3919,2.2962,4.72,10.002,3.3886,3.4966,10,590,8
7,5,1,1,2,8,1,2,0.95903,0.84718,2.0287,6.0907,10.888,2.5056,2.9876,10,600,8
7,6,1,1,4,7,2,1,1.0629,1.2329,2.0287,4.436,7.6955,3.0915,5.6688,20,620,7
