1,1,3,1,4,6,2,2,2.5868,0.65852,3.1272,7.1056,9.897,3.3198,5.7139,40,40,-1
1,2,3,1,5,7,2,1,0.86328,0.63768,3.0317,7.1775,11.858,3.8949,7.815,20,60,-1
1,3,3,1,4,9,2,2,0.88233,0.48665,3.6501,6.709,10.687,4.5323,7.1955,0,60,-1
1,4,3,1,4,6,2,2,0.71246,0.67514,2.1458,6.2245,9.6678,2.8581,6.576,40,100,-1
2,1,3,1,5,7,2,1,0.49671,0.50197,1.7196,3.7424,6.2664,2.2162,4.2443,20,120,-1
2,2,3,1,5,7,2,1,0.65246,0.58295,1.7445,4.6701,8.7318,2.3969,5.2529,20,140,-1
2,3,3,1,5,7,2,1,0.4616,0.62291,1.9117,4.6867,7.7457,2.3732,5.3095,20,160,-1
2,4,3,1,4,6,2,2,0.5824,0.53693,2.9815,5.1881,8.3474,3.5638,5.7249,40,200,-1
2,5,3,1,4,9,2,2,0.36635,0.58153,3.399,4.9368,7.996,3.7652,5.5182,0,200,-1
2,6,3,1,4,9,2,2,0.64736,0.57883,2.8811,6.9097,8.9823,3.5283,6.9714,0,200,-1
2,7,3,1,4,9,2,2,0.61325,0.4792,1.3598,4.9874,6.9097,1.5461,1.973,0,200,-1
3,1,1,1,4,7,2,1,0.58869,0.33206,1.3514,3.6085,5.7143,1.94,3.746,20,220,7
3,2,1,1,4,9,2,2,1.0308,0.4471,2.7471,5.0376,8.297,3.7779,5.4846,0,220,6
3,3,1,1,4,6,2,1,1.0533,0.37447,3.9846,7.2945,9.9689,5.0378,7.6688,0,220,7
3,4,1,1,4,7,2,1,0.82231,0.91348,1.5436,5.6896,9.8183,1.5644,2.3658,20,240,7
3,5,1,1,4,6,2,2,0.65267,0.53263,2.8143,5.8906,9.2166,3.4669,6.4231,40,280,6
3,6,1,1,4,7,2,1,0.76179,0.36114,1.4267,4.2183,8.5311,2.1884,4.5794,20,300,7
3,7,1,1,4,7,2,1,1.2809,0.71921,3.3326,5.9903,8.481,4.1364,4.6133,20,320,7
4,1,2,1,5,7,2,1,0.68987,0.76295,1.5534,4.8464,9.6272,1.9901,2.2431,0,320,6
4,2,2,1,3,8,1,1,0.87948,0.5172,3.4997,7.0101,9.8852,4.2621,4.379,10,330,8
4,3,2,1,5,7,2,1,0.83722,0.25111,1.1258,5.823,9.5674,1.9629,6.074,20,350,7
4,4,2,1,2,8,1,1,0.92336,1.0443,3.3325,7.6287,11.674,4.2557,8.6108,10,360,8
4,5,2,1,5,7,2,1,2.1739,0.26746,1.9952,7.7959,11.992,3.2734,4.169,20,380,7
5,1,4,1,4,6,2,2,1.0192,0.88258,2.3691,6.3481,9.0222,3.1704,3.3883,40,420,-1
5,2,4,1,4,6,2,2,1.2295,0.5857,3.0148,5.6897,7.9461,3.2712,4.2442,40,460,-1
5,3,4,1,4,6,2,2,0.76619,0.5024,3.2154,7.244,11.724,3.9816,7.7463,40,500,-1
5,4,4,1,5,7,2,1,0.66266,0.73871,1.8448,4.6869,7.1102,2.5074,5.4254,20,520,-1
6,1,3,1,5,7,2,1,0.617,1.5862,1.2173,4.8614,7.6362,1.8342,6.4474,20,540,-1
6,2,3,1,5,7,2,1,0.62726,0.65912,3.784,7.8963,11.373,4.4111,8.1022,20,560,-1
6,3,3,1,4,6,2,2,1.3801,0.54081,2.6472,6.4587,11.055,3.0694,4.0272,40,600,-1
6,4,3,1,5,9,2,1,0.6308,0.59705,1.1604,5.2382,9.7848,1.7911,5.8352,0,600,-1
6,5,3,1,5,7,2,1,0.86233,0.96822,1.1092,4.6198,8.598,1.9714,5.5879,20,620,-1
6,6,3,1,4,6,2,2,0.76064,0.53969,1.4768,3.3828,7.8792,2.2374,3.7655,40,660,-1
6,7,3,1,4,9,2,2,0.87417,0.68228,2.1121,6.8932,11.022,2.2292,2.9862,0,660,-1
7,1,2,1,3,9,1,1,1.0928,0.67434,1.9523,5.3287,8.8558,3.045,5.876,0,660,8
7,2,2,1,3,9,1,1,0.93703,0.8872,1.2761,4.352,9.0157,2.213,5.2391,0,660,8
7,3,2,1,2,8,1,1,0.63205,0.87497,1.3935,5.4057,9.9034,2.0254,6.2436,10,670,8
7,4,2,1,3,8,1,1,0.8732,0.57249,2.1443,4.7523,7.9113,2.6803,3.0174,10,680,8
7,5,2,1,3,8,1,1,0.89989,0.55227,3.55,5.8235,8.9829,3.8871,4.4498,10,690,8
8,1,1,1,2,7,1,1,0.97487,0.31145,1.1823,4.1577,6.2137,1.2339,2.157,0,690,8
8,2,1,1,4,6,2,2,0.83227,0.58278,1.36,4.7366,8.8318,2.1922,5.3193,40,730,6
8,3,1,1,3,8,1,1,0.66243,0.53228,2.2291,6.1076,10.571,2.8914,6.6398,10,740,8
8,4,1,1,4,6,2,2,0.81136,0.53327,3.5499,7.9131,12.526,4.3611,8.4462,40,780,6
9,1,4,1,4,6,2,2,0.98243,0.53673,2.678,5.8208,8.9632,3.6603,6.3574,40,820,-1
9,2,4,1,5,7,2,1,0.58175,0.83944,3.1486,7.311,9.3838,3.7303,8.0634,20,840,-1
9,3,4,1,4,6,2,2,0.72121,0.35625,2.1454,4.6195,7.8959,2.2365,2.8665,40,880,-1
10,1,2,1,4,7,2,1,1.1178,0.4424,2.4009,7.1485,9.1207,3.4466,3.5186,20,900,7
10,2,2,1,5,7,2,1,0.6993,0.76064,2.179,5.4057,8.6481,2.8781,6.1662,20,920,7
10,3,2,1,5,7,2,1,0.90137,0.32618,1.6108,5.6061,9.4842,2.512,5.9321,20,940,7
10,4,2,1,4,6,2,2,0.90604,0.66891,3.015,5.3383,8.1466,3.5519,3.9209,40,980,6
10,5,2,1,2,7,1,1,1.1142,0.88539,3.6836,7.0604,11.256,4.5255,4.7975,0,980,8
11,1,1,1,4,7,2,1,1.2992,0.41661,3.7227,6.2132,9.941,5.0217,6.6296,20,1000,7
11,2,1,1,2,8,1,1,1.1552,0.43964,3.8007,7.6455,11.741,4.3377,4.9558,10,1010,8
11,3,1,1,4,6,2,2,0.69592,0.64575,1.8615,5.5558,8.7319,2.5573,6.2014,40,1050,6
11,4,1,1,4,6,2,2,0.64756,0.64971,3.0651,6.4752,11.222,3.7125,7.1248,40,1090,6
11,5,1,1,4,6,2,2,0.68794,0.47225,2.8644,6.2412,7.9461,3.5522,6.7133,40,1130,6
11,6,1,1,5,7,2,1,1.1478,0.80828,2.1956,6.9433,11.49,3.3433,7.7513,0,1130,6
12,1,3,1,5,7,2,1,0.91091,0.92663,3.8889,7.8006,11.829,4.3507,4.7997,20,1150,-1
12,2,3,1,5,7,2,1,0.67479,0.72887,3.834,7.8461,12.677,4.4217,4.5087,20,1170,-1
12,3,3,1,4,9,2,2,0.98228,0.62227,3.6669,6.442,10.938,4.649,7.0641,0,1170,-1
12,4,3,1,5,7,2,1,0.76231,1.0859,2.7307,7.2443,12.142,3.4929,7.3861,20,1190,-1
12,5,3,1,5,7,2,1,1.2981,1.1925,3.3492,7.7292,11.256,4.3652,4.6472,20,1210,-1
13,1,2,1,5,7,2,1,1.1658,0.84309,3.7533,7.4478,11.226,4.919,7.7708,0,1210,6
