1,1,3,1,4,7,2,1,0.97747,1.0598,2.3739,4.4969,8.6592,3.3194,3.3513,20,20,-1
1,2,3,1,5,9,2,2,1.1142,1.0175,3.9341,6.826,11.156,5.0481,7.8434,0,20,-1
1,3,3,1,2,7,1,1,1.071,0.95482,3.2987,6.8259,11.389,4.3696,7.3026,20,40,-1
2,1,3,1,4,7,2,1,1.4043,0.94757,1.5858,6.7177,9.2416,2.2469,2.9899,20,60,-1
2,2,3,1,3,9,1,2,0.69048,1.0239,3.9175,5.7731,8.297,4.6079,6.797,0,60,-1
2,3,3,1,2,7,1,1,0.45775,1.2742,2.6136,5.2883,8.4139,2.9457,3.0713,20,80,-1
2,4,3,1,3,8,1,1,0.7083,1.1493,1.1261,5.7063,10.353,1.8343,6.4335,10,90,-1
2,5,3,1,4,6,2,2,1.1461,1.1493,2.7976,7.2442,11.824,3.9437,7.9764,40,130,-1
2,6,3,1,5,7,2,1,0.59724,0.93263,3.0982,6.0237,9.0325,3.6952,6.9562,20,150,-1
3,1,1,1,4,6,2,2,0.54345,0.86131,2.5719,5.4971,9.3418,3.1152,6.3583,0,150,7
3,2,1,1,2,7,1,1,1.3887,0.81803,2.9984,5.8567,8.3473,4.3869,6.6746,0,150,8
3,3,1,1,4,7,2,1,1.2196,0.76384,3.2488,8.3976,10.972,4.4682,8.6792,20,170,7
3,4,1,1,4,7,2,1,0.91657,0.73713,1.5941,4.6197,8.3973,2.5106,5.3567,20,190,7
3,5,1,1,4,6,2,2,1.2027,0.45477,3.2989,7.3949,9.8182,4.5015,7.5474,40,230,6
3,6,1,1,3,8,1,1,1.4545,1.0872,3.4827,7.5952,12.794,4.0691,4.9371,10,240,8
4,1,2,1,3,9,1,1,0.96616,0.96913,3.1405,7.8378,10.329,3.166,4.1065,0,240,8
4,2,2,1,5,9,2,2,0.54144,0.78629,1.3931,4.0676,8.8317,1.9345,4.7368,0,240,8
4,3,2,1,5,7,2,1,1.4205,1.0087,2.0788,5.4557,8.7985,2.2461,3.4992,0,240,6
4,4,2,1,3,9,1,2,1.0972,1.2748,2.7306,5.121,8.5644,3.8277,5.3477,0,240,8
4,5,2,1,4,6,2,2,0.9116,1.4991,2.3799,4.6867,9.6848,3.1223,3.2914,0,240,7
5,1,1,1,2,8,1,2,0.76347,0.60743,3.7909,6.7499,9.1734,4.5543,7.3572,0,240,7
5,2,1,1,4,6,2,2,0.82739,0.86935,2.9315,7.3275,9.6343,3.7587,8.0548,40,280,6
5,3,1,1,2,7,1,1,1.3538,1.3733,1.6606,4.2183,7.6617,1.9773,3.0143,20,300,7
6,1,3,1,4,9,2,2,1.0432,0.81753,1.5874,5.1812,7.4374,2.6305,5.9986,0,300,-1
6,2,3,1,4,7,2,1,0.72403,0.728,2.2291,5.2884,8.5978,2.33,2.953,20,320,-1
