1,1,3,1,4,9,2,2,1.5824,0.83603,1.4124,5.0399,8.7677,2.9947,5.8758,0,0,-1
1,2,3,1,4,9,2,2,1.6803,0.69238,3.299,8.9492,11.841,3.6712,4.9792,0,0,-1
1,3,3,1,3,7,1,2,1.4015,1.4993,2.1791,6.9936,9.8686,3.5806,8.4928,20,20,-1
1,4,3,1,2,7,1,1,0.87803,3.749,3.3493,6.9266,13.279,4.2272,8.5404,20,40,-1
1,5,3,1,3,7,1,2,0.68643,1.0816,1.5104,4.1184,6.5922,1.6016,2.1967,20,60,-1
2,1,3,1,4,6,2,2,0.58181,0.73363,2.2871,6.2825,11.03,2.8688,6.899,40,100,-1
2,2,3,1,5,7,2,1,0.56078,1.507,2.3297,5.2216,10.654,2.8903,6.7285,20,120,-1
2,3,3,1,4,9,2,2,0.76272,1.263,1.6107,4.8706,8.0967,2.3733,6.1334,0,120,-1
2,4,3,1,3,9,1,1,0.83291,0.94239,1.176,4.4525,7.4614,1.6972,2.0088,0,120,-1
2,5,3,1,3,8,1,1,0.58137,0.61085,3.3993,5.4219,8.3976,3.9806,6.0327,10,130,-1
2,6,3,1,5,7,2,1,1.3233,1.6039,2.998,5.6895,8.832,4.0782,4.3212,20,150,-1
3,1,1,1,4,6,2,2,1.4157,1.5387,1.653,4.7793,9.5767,3.0686,6.3178,40,190,6
3,2,1,1,5,7,2,1,1.3057,1.0814,1.2765,5.3051,9.3837,2.5821,6.3863,20,210,7
3,3,1,1,4,7,2,1,1.8844,1.2055,2.2626,6.4084,10.587,3.6369,4.1469,20,230,7
3,4,1,1,4,6,2,2,0.55101,0.69253,3.3324,6.9935,11.323,3.8834,7.686,40,270,6
3,5,1,1,2,8,1,2,0.6127,1.3383,2.4297,5.7398,9.5176,2.7458,3.0423,10,280,8
4,1,2,1,3,7,1,2,1.3891,3.1171,2.0365,7.3189,13.838,2.3386,3.4255,20,300,7
4,2,2,1,3,7,1,2,1.7084,0.85697,1.3766,4.8039,7.3277,3.0849,5.6607,20,320,7
4,3,2,1,5,9,2,2,0.91099,1.7293,2.6136,7.4115,10.37,3.5244,7.7535,0,320,6
5,1,1,1,2,8,1,2,1.0679,2.3821,2.6041,5.914,10.16,3.6718,6.491,10,330,8
5,2,1,1,4,6,2,2,0.96328,0.63275,3.8675,8.264,10.738,4.8306,8.8966,40,370,6
5,3,1,1,2,8,1,2,1.1188,1.3636,3.3491,7.445,12.393,3.8348,4.4678,10,380,8
5,4,1,1,4,6,2,2,0.74107,0.55612,3.6334,8.2805,12.577,4.3743,8.8365,40,420,6
5,5,1,1,4,7,2,1,1.3543,1.0935,1.7278,5.3218,8.7988,2.665,3.082,20,440,7
6,1,4,1,4,6,2,2,1.2131,0.64367,1.6187,6.4162,8.7063,2.8316,7.0596,40,480,-1
6,2,4,1,4,7,2,1,0.80746,1.1337,3.9341,6.4753,10.654,4.7415,7.6089,20,500,-1
6,3,4,1,4,6,2,2,0.53027,0.61751,1.6274,4.2687,7.896,1.8535,2.1576,40,540,-1
6,4,4,1,5,7,2,1,0.70779,1.5071,1.126,5.1379,9.6178,1.8337,5.8572,20,560,-1
6,5,4,1,2,7,1,1,0.75135,1.5106,2.7809,5.322,10.321,3.5321,5.3592,20,580,-1
7,1,3,1,4,9,2,2,0.58421,0.74707,4.0409,5.9633,8.003,4.1468,4.625,0,580,-1
7,2,3,1,4,9,2,2,0.69226,0.53665,3.867,7.9293,12.277,4.5592,8.0473,0,580,-1
7,3,3,1,2,7,1,1,0.67283,1.5082,2.9302,5.2202,9.6667,3.6029,6.7283,20,600,-1
7,4,3,1,2,8,1,1,0.69352,0.9518,3.8508,8.5151,13.546,4.3382,4.5443,10,610,-1
7,5,3,1,4,6,2,2,0.53835,0.39092,3.3327,5.6729,8.782,3.8708,6.0637,40,650,-1
7,6,3,1,5,7,2,1,0.56211,1.3807,2.3128,5.6895,9.7348,2.8748,5.8109,20,670,-1
8,1,2,1,5,9,2,2,1.1042,1.6329,2.1191,6.9167,10.344,2.4063,3.2232,0,670,6
